company_permalink;company_name;company_category_code;company_country_code;company_state_code;company_region;company_city;acquirer_permalink;acquirer_name;acquirer_category_code;acquirer_country_code;acquirer_state_code;acquirer_region;acquirer_city;price_amount;id
/company/control-solutions;Control Solutions;other;USA;MA;Boston;Bedford;/company/bluestone-energy;Bluestone Energy;cleantech;USA;MA;Boston;Norwell;;1534
/company/controlpath;ControlPath;software;USA;CO;Denver;Englewood;/company/trustwave;Trustwave Holdings;software;USA;IL;Chicago;Chicago;;1535
/company/conveneer;Conveneer;mobile;SWE;;Lund;Lund;/company/mblox;mBlox;mobile;GBR;;London;London;;1536
/company/convergent-bioscience;Convergent Bioscience;;CAN;;Toronto;"Toronto; ON";/company/cell-biosciences;CellBiosciences;biotech;USA;CA;SF Bay;Santa Clara;12000000;1537
/company/convergent-media-systems;Convergent Media Systems;other;USA;GA;Atlanta;Alpharetta;/company/sony;Sony Corp;hardware;USA;CA;San Diego;San Diego;;1538
/company/conversational-computing;Conversational Computing;software;USA;WA;Seattle;Redmond;/company/here-enterprises;Here Enterprises;software;CAN;;Coquitlam;"Coquitlam; BC";4200000;1539
/company/converteam;Converteam;cleantech;FRA;;Paris;Massy;/company/general-electric;General Electric;other;USA;CT;Fairfield;Fairfield;3200000000;1540
/company/convertec;ConverTec;mobile;CAN;;Burlington ON;Burlington ON;/company/komutel;Komutel;mobile;CAN;;Quebec;Quebec;;1541
/company/convex-computer;Convex Computer;;USA;TX;Dallas;Richardson;/company/hewlett-packard;Hewlett-Packard;web;USA;CA;SF Bay;Palo Alto;;1542
/company/coon-engineering;Coon Engineering;;USA;OK;Oklahoma City;Oklahoma City;/company/huitt-zollars;Huitt-Zollars;;USA;TX;Dallas;Dallas;;1543
/company/copan-systems;Copan Systems;analytics;USA;CO;Longmont;Longmont;/company/sgi;SGI;hardware;USA;CA;SF Bay;Fremont;2000000;1544
/company/copernic;Copernic;software;CAN;;Qu��bec;Qu��bec;/company/harris-computer-systems;Harris Computer Systems;software;CAN;;Ontario;Ontario;;1545
/company/copifax;Copifax;;GBR;;Burnley;Burnley;/company/sharp-business-systems;Sharp Business Systems;cleantech;GBR;;United Kingdom - Other;;;1546
/company/copiun;Copiun;software;USA;MA;Boston;Marlborough;/company/good-technology;Good Technology;mobile;USA;CA;SF Bay;Sunnyvale;;1547
/company/copperegg-corporation;CopperEgg Corporation;enterprise;USA;TX;Austin;Austin;/company/idera;Idera;software;USA;TX;Houston;Houston;;1548
/company/coppergate-communications;CopperGate Communications;semiconductor;ISR;;Tel Aviv;Tel Aviv;/company/sigma;Sigma Designs;semiconductor;;;unknown;;;1549
/company/coradiant;Coradiant;software;USA;MA;Boston;Lexington;/company/bmc-software;BMC Software;software;USA;TX;Houston;Houston;;1550
/company/coral8;Coral8;software;USA;CA;SF Bay;Mountain View;/company/aleri;Aleri;software;USA;IL;Chicago;Chicago;;1551
/company/coram-specialty-infusion;Coram Specialty Infusion;;USA;CO;Denver;Denver;/company/cvs-caremark;CVS Caremark;biotech;USA;RI;Woonsocket;Woonsocket;2100000000;1552
/company/corbett-life-science;Corbett Life Science;biotech;AUS;;Sydney;Sydney;/company/qiagen;Qiagen;biotech;NLD;;Venlo;Venlo;135430000;1553
/company/core-mobility;Core Mobility;software;USA;CA;SF Bay;Mountain View;/company/smith-micro-software;Smith Micro Software;software;USA;;United States - Other;;20230000;1554
/company/core-technology-services;CORE Technology Services;;USA;SC;Fort Mill;Fort Mill;/company/insight-integrated-systems;Insight Integrated Systems;;;;unknown;;;1555
/company/corematrix-systems;CoreMatrix Systems;consulting;USA;NJ;Red Bank;Red Bank;/company/perficient;Perficient;consulting;USA;TX;Austin;Austin;21500000;1556
/company/coremetrics;Coremetrics;advertising;USA;CA;SF Bay;San Mateo;/company/ibm;IBM;software;USA;NY;New York;Armonk;;1557
/company/corente;Corente;software;USA;NJ;TBD;Bernardsville;/company/oracle;Oracle Corporation;enterprise;USA;CA;SF Bay;Redwood City;;1558
/company/coreobjects-software;CoreObjects Software;;USA;CA;Los Angeles;Los Angeles;/company/symphony-services;Symphony Services;software;USA;CA;SF Bay;Palo Alto;;1559
/company/coresonic;Coresonic;hardware;SWE;;Link�_ping;Link�_ping;/company/mediatek;MediaTek;semiconductor;TWN;;Hsinchu City;Hsinchu City;;1560
/company/corestreet;CoreStreet;software;USA;MA;Boston;Cambridge;/company/actividentity;ActivIdentity;enterprise;USA;CA;SF Bay;Fremont;20000000;1561
/company/coretec;Coretec;other;CAN;;Toronto;"Toronto; ON";/company/ddi;DDi;hardware;USA;CA;Los Angeles;Anaheim;23500000;1562
/company/coretrace;CoreTrace;security;USA;TX;Austin;Austin;/company/lumension;Lumension;software;USA;AZ;Phoenix;Scottsdale;;1563
/company/cornerstone-brands;Cornerstone Brands;;USA;OH;Cincinnati;West Chester;/company/iac;IAC;news;USA;NY;New York;New York;;1564
/company/cornerstone-records-management;Cornerstone Records Management;software;USA;MD;Washington DC;Elkridge;/company/iron-mountain;Iron Mountain;security;USA;MA;Boston;Boston;191000000;1565
/company/corollary;Corollary;;;;unknown;;/company/intel;Intel;hardware;USA;CA;SF Bay;Santa Clara;;1566
/company/corporate-lodging-consultants;Corporate Lodging Consultants;;USA;KS;Wichita;Wichita;/company/fleetcor-technologies;FleetCor Technologies;finance;USA;GA;Atlanta;Norcross;;1567
/company/corporatepay;CorporatePay;;GBR;;London;London;/company/wright-express;Wright Express;;;;unknown;;;1568
/company/correvio;Correvio;biotech;CHE;;TBD;1201 Geneva;/company/cardiome-pharma;Cardiome Pharma;biotech;CAN;;Vancouver;"Vancouver; B.C.";12000000;1569
/company/cort-business-services-corporation;CORT Business Services Corporation;;;;unknown;;/company/berkshire-hathaway-corp;Berkshire Hathaway Corp.;;USA;NE;Omaha;Omaha;;1570
/company/corthera;Corthera;biotech;USA;CA;SF Bay;San Carlos;/company/novartis;Novartis;biotech;CHE;;Basel;Basel;620000000;1571
/company/corticon-technologies;Corticon Technologies;;USA;CA;SF Bay;Redwood City;/company/progress-software;Progress Software;software;USA;MA;Boston;Bedford;;1572
/company/corzen;Corzen;;USA;NY;New York;New York;/company/wanted-technologies;WANTED Technologies;analytics;USA;NY;New York;New York;3000000;1573
/company/cosmic-solutions;Cosmic Solutions;software;GBR;;United Kingdom - Other;;/company/aldata-solution;Aldata Solution;;FIN;;Vantaa;Vantaa;3000000;1574
/company/coss-development;COSS Development;;;;unknown;;/company/internet-pipeline;iPipeline;software;USA;PA;Philadelphia;Exton;;1575
/company/costa;Costa;web;;;unknown;;/company/essilor;Essilor;hardware;FRA;;TBD;Charenton-le-Pon;270000000;1576
/company/cotendo;Cotendo;software;USA;CA;SF Bay;Sunnyvale;/company/akamai-technologies;Akamai Technologies;enterprise;USA;MA;Boston;Cambridge;268000000;1577
/company/cottonseed-clothing-company;Cottonseed Clothing Company;;;;unknown;;/company/wittlebee;Wittlebee;fashion;USA;CA;Los Angeles;Culver City;;1578
/company/coulbourn-instruments;Coulbourn Instruments;other;;;unknown;;/company/harvard-bioscience;Harvard Bioscience;biotech;USA;MA;Boston;Holliston;;1579
/company/counterstorm;CounterStorm;security;USA;NY;New York;New York;/company/trusted-computer-solutions;Trusted Computer Solutions;network_hosting;USA;VA;Washington DC;Herndon;;1580
/company/county-scans;County Scans;;;;unknown;;/company/drillinginfo;Drillinginfo;analytics;USA;TX;Austin;Austin;;1581
/company/couponstar;Couponstar;;;;unknown;;/company/coupons-com;Coupons.com;web;USA;CA;SF Bay;Mountain View;;1582
/company/courserank;CourseRank;other;;;unknown;;/company/chegg;Chegg;education;USA;CA;SF Bay;Santa Clara;;1583
/company/covad-communications;Covad Communications;public_relations;USA;CA;SF Bay;San Jose;/company/platinum-equity-llc;Platinum Equity;other;USA;CA;Los Angeles;Beverly Hills;417000000;1584
/company/cove;Cove;;;;unknown;;/company/dropbox;Dropbox;software;USA;CA;SF Bay;San Francisco;;1585
/company/covelight-systems;Covelight Systems;;;;unknown;;/company/radware;Radware;;USA;NJ;Mahwah;Mahwah;;1586
/company/coveritlive;CoverItLive;web;USA;TX;Austin;Austin;/company/demandmedia;Demand Media;news;USA;CA;Los Angeles;Santa Monica;;1587
/company/covista;Covista;;;;unknown;;/company/birch-communications;Birch Communications;network_hosting;USA;GA;Atlanta;Atlanta;;1588
/company/cox-instruments;Cox Instruments;;USA;AZ;Phoenix;Scottsdale;/company/badger-meter;Badger Meter;;USA;WI;Milwaukee;Milwaukee;5400000;1589
/company/cp-secure;CP Secure;public_relations;USA;CA;SF Bay;Cupertino;/company/netgear-inc;NETGEAR;hardware;USA;CA;SF Bay;San Jose;17500000;1590
/company/cpex-pharmaceuticals;CPEX Pharmaceuticals;biotech;USA;NH;Exeter;Exeter;/company/fcb-i-holdings;FCB I Holdings;;;;unknown;;;1591
/company/cpower;CPower;cleantech;USA;NY;New York;New York;/company/constellation-energy;Constellation Energy;;USA;MD;Baltimore;Baltimore;78000000;1592
/company/cr-software;CR Software;software;USA;VA;Washington DC;Fairfax;/company/fair-isaac-corporation;FICO (Fair Isaac Corporation);software;USA;MN;Minneapolis;Minneapolis;;1593
/company/cramster;Cramster;web;USA;CA;Los Angeles;Pasadena;/company/chegg;Chegg;education;USA;CA;SF Bay;Santa Clara;;1594
/company/crashinaustin;CrashInAustin;;;;unknown;;/company/private;Private;;;;unknown;;1100000;1595
/company/crashpadder;Crashpadder;web;;;unknown;;/company/airbnb;Airbnb;travel;USA;CA;SF Bay;San Francisco;;1596
/company/creaform;Creaform;hardware;CAN;;TBD;"L_vis;Qu_bec";/company/ametek;AMETEK;;USA;PA;Philadelphia;Paoli;120000000;1597
/company/creative-bubble;Creative Bubble;advertising;USA;NY;New York;New York;/company/definition6;Definition 6;public_relations;USA;GA;Atlanta;Atlanta;;1598
/company/creative-presentations;Creative Presentations;games_video;USA;LA;New Orleans;Metairie;/company/integrated-av-systems;Integrated AV Systems;hardware;USA;TX;Houston;Houston;;1599
/company/creative-web-solution;Creative Web Solution;;;;unknown;;/company/mi-dynamics;MI Dynamics;software;PAK;;Karachi;Karachi;250000;1600
/company/credant-technologies;CREDANT Technologies;security;USA;TX;Dallas;Addison;/company/dell;Dell;hardware;USA;TX;Austin;Round Rock;;1601
/company/crescendo-networks;Crescendo Networks;network_hosting;ISR;;Or Yehuda;Or-Yehuda;/company/f5-networks;F5 Networks;other;USA;WA;Seattle;Seattle;;1602
/company/criterion-software-group;Criterion Software Group;;GBR;;London;Guildford;/company/electronicarts;Electronic Arts;games_video;USA;WA;SF Bay;Redwood City;;1603
/company/critical-path;Critical Path;mobile;USA;CA;California - Other;;/company/openwave-messaging;Openwave Messaging;mobile;USA;CA;SF Bay;Redwood City;;1604
/company/critical-path;Critical Path;mobile;USA;CA;California - Other;;/company/openwave-messaging;Openwave Messaging;mobile;USA;CA;SF Bay;Redwood City;;1605
/company/critical-path-software;Critical Path Software;software;;;unknown;;/company/ebay;eBay;ecommerce;USA;CA;SF Bay;San Jose;;1606
/company/crocodoc;Crocodoc;software;USA;CA;SF Bay;San Francisco;/company/box;Box;network_hosting;USA;CA;SF Bay;Los Altos;;1607
/company/cronto;Cronto;security;GBR;;London;Cambridge;/company/vasco;VASCO Data Security International;security;USA;IL;Chicago;Oakbrook Terrace;;1608
/company/cross-telecom;Cross Telecom;;USA;MN;Minneapolis;Bloomington;/company/arrow-electronics;Arrow Electronics;hardware;USA;CO;Denver;Englewood;;1609
/company/crossbeam-systems;Crossbeam Systems;security;USA;MA;Boston;Boxborough;/company/blue-coat-systems;Blue Coat Systems;software;USA;CA;SF Bay;Sunnyvale;;1610
/company/crossbow-technologies;Crossbow Technologies;manufacturing;USA;CA;SF Bay;Milpitas;/company/moog;Moog;other;USA;NY;East Aurora;East Aurora;32000000;1611
/company/crosscontrol;CrossControl;;SWE;;Alfta;Alfta;/company/actuant;Actuant;;USA;WI;Milwaukee;Menomonee Falls;;1612
/company/crossflo-systems;Crossflo Systems;software;USA;CA;San Diego;San Diego;/company/patriot-scientific;Patriot Scientific;software;USA;CA;San Diego;Carlsbad;21650000;1613
/company/crossing-automation;Crossing Automation;semiconductor;USA;CA;SF Bay;Mountain View;/company/brooks-automation;Brooks Automation;other;USA;MA;Boston;Chelmsford;;1614
/company/crosstor-software;CrosStor Software;;;;unknown;;/company/emc;EMC;enterprise;USA;MA;Boston;Hopkinton;;1615
/company/crossworlds-software;CrossWorlds Software;software;USA;CA;SF Bay;Burlingame;/company/ibm;IBM;software;USA;NY;New York;Armonk;;1616
/company/crovat;Crovat;;;;unknown;;/company/batanga;Batanga Media;advertising;USA;FL;Miami;Coral Gables;;1617
/company/crowd-ignite;Crowd Ignite;;USA;CA;Los Angeles;Los Angeles;/company/evolve-media-corp;"Evolve Media; LLC";advertising;USA;CA;Los Angeles;Los Angeles;;1618
/company/crowdcast;Crowdcast;software;USA;CA;SF Bay;San Francisco;/company/spigit;spigit;software;USA;CA;SF Bay;Pleasanton;;1619
/company/crowdcompass;CrowdCompass;mobile;USA;OR;Portland;Portland;/company/cvent;Cvent;software;USA;VA;Washington DC;McLean;10000000;1620
/company/crowdmass;Crowdmass;ecommerce;AUS;;Australia - Other;;/company/groupon;Groupon;web;USA;IL;Chicago;Chicago;;1621
/company/crown-software;Crown Software;software;;;unknown;;/company/netsmart-technologies;Netsmart Technologies;enterprise;USA;NY;Great River;Great River;;1622
/company/crucell;Crucell;biotech;NLD;;Leiden;Leiden;/company/johnson-johnson;Johnson & Johnson;biotech;USA;NJ;New Brunswick;New Brunswick;2300000000;1623
/company/crucial-security;Crucial Security;;;;unknown;;/company/harris;Harris;other;USA;FL;Melbourne;Melbourne;33000000;1624
/company/crux-biomedical;Crux Biomedical;biotech;USA;CA;SF Bay;Menlo Park;/company/volcano-corporation;Volcano Corporation;;USA;CA;San Diego;San Diego;;1625
/company/cruxlux;Cruxlux;;;;unknown;;/company/kosmix;Kosmix;web;USA;CA;SF Bay;Mountain View;;1626
/company/cryptic-studios;Cryptic Studios;games_video;;;unknown;;/company/atari;Atari;games_video;USA;NY;New York;New York;;1627
/company/cryptography-research;Cryptography Research;security;USA;CA;SF Bay;San Francisco;/company/rambus;Rambus;semiconductor;USA;CA;SF Bay;Los Altos;342500000;1628
/company/crystal-systems;Crystal Systems;;USA;MA;Boston;Salem;/company/gt-solar;GT Solar;cleantech;USA;NH;Merrimack;Merrimack;;1629
/company/csl;CSL;biotech;AUS;;Parkville;Parkville;/company/hongkong-telecom;Hongkong Telecom;mobile;HKG;;TBD;"Causeway Bay;";2425200000;1630
/company/csl-international;CSL International;software;ISR;;Hertzelia Pituach;Hertzelia Pituach;/company/ibm;IBM;software;USA;NY;New York;Armonk;20000000;1631
/company/csp-information-group;CSP Information Group;;USA;IL;Chicago;Oak Brook;/company/redwood-acquisitions;Redwood Acquisitions;;;;unknown;;;1632
/company/css-creme;CSS Creme;web;;;unknown;;/company/well-established-web-design;Well Established Web Design;web;;;unknown;;;1633
/company/cti-molecular-imaging;CTI Molecular Imaging;biotech;USA;TN;Knoxville;Knoxville;/company/siemens;Siemens;hardware;DEU;;Munich;Munich;1000000000;1634
/company/cu-appraisal-services;CU Appraisal Services;;;;unknown;;/company/blackwood-holdings-group;Blackwood Holdings Group;finance;;;unknown;;;1635
/company/cubetree;CubeTree;enterprise;USA;CA;SF Bay;Redwood City;/company/successfactors;SuccessFactors;enterprise;USA;CA;SF Bay;San Mateo;50000000;1636
/company/cubico-solutions-cc;Cubico Solutions CC;security;ZAF;;Johannesburg;Johannesburg;/company/gijima;Gijima;;;;unknown;;2000000;1637
/company/cubics;Cubics;web;USA;MO;Kansas City;Kansas City;/company/adknowledge;Adknowledge;advertising;USA;MO;Kansas City;Kansas City;11000000;1638
/company/cue;Cue;web;USA;CA;SF Bay;San Francisco;/company/apple;Apple;hardware;USA;CA;SF Bay;Cupertino;50000000;1639
/company/cull-tv;Cull TV;games_video;USA;CA;SF Bay;San Francisco;/company/mox-tv;MOX TV;games_video;USA;CA;SF Bay;San Francisco;;1640
/company/cull-tv;Cull TV;games_video;USA;CA;SF Bay;San Francisco;/company/twitvid-com;Telly;mobile;USA;CA;SF Bay;San Francisco;;1641
/company/cupid-com;Cupid plc;web;GBR;;Edinburgh;Edinburgh;/company/cupid-com;Cupid plc;web;GBR;;Edinburgh;Edinburgh;6600000;1642
/company/cuponica;Cup�nica;ecommerce;ARG;;Buenos Aires;Buenos Aires;/company/fnbox;Fnbox;web;ARG;;Buenos Aires;Buenos Aires;;1643
/company/cupr-hill;Cupr Hill;;;;unknown;;/company/crowdchess;CrowdChess;games_video;;;unknown;;21000;1644
/company/curetogether;CureTogether;web;USA;CA;SF Bay;Mountain View;/company/23andme;23andMe;biotech;USA;CA;SF Bay;Mountain View;;1645
/company/current-communications-group;Current Communications Group;software;USA;MD;Washington DC;"Germantown;";/company/ormazabal;Ormazabal;;ESP;;Zamudio;Zamudio;;1646
/company/curvenorth;CurveNorth;software;USA;CA;Siverado;Siverado;/company/ovologic;Ovologic;software;CAN;;Qu��bec;Qu��bec;;1647
/company/curverider;Curverider;software;GBR;;London;London;/company/thematic-networks;Thematic Networks;software;;;unknown;;;1648
/company/custom-design-systems;Custom Design Systems;enterprise;USA;CA;Los Angeles;Palmdale;/company/motionsoft;Motionsoft;software;USA;MD;Washington DC;Rockville;;1649
/company/customer-feedback-solutions;Customer Feedback Solutions;;;;unknown;;/company/centercode;Centercode;software;USA;CA;Los Angeles;Laguna Hills;;1650
/company/customerhub;CustomerHub;;;;unknown;;/company/infusionsoft;Infusionsoft;software;USA;AZ;Phoenix;Chandler;;1651
/company/customersat;CustomerSat;advertising;USA;CA;SF Bay;Mountain View;/company/markettools;MarketTools;software;USA;CA;California - Other;;;1652
/company/customflix;CustomFlix;;;;unknown;;/company/amazon;Amazon;ecommerce;USA;WA;Seattle;Seattle;;1653
/company/custvox-ag;CustVox AG;;;;unknown;;/company/sandsiv;SandSIV;software;CHE;;Zurich;Zurich;;1654
/company/cuthrell-com;cuthrell.com;consulting;USA;NC;Raleigh-Durham;Morrisville;/company/vce;VCE;enterprise;USA;TX;Dallas;Richardson;;1655
/company/cutthroat-communications;Cutthroat Communications;public_relations;USA;MT;Bozeman;Bozeman;/company/blackfoot;Blackfoot;network_hosting;USA;MT;Missoula;Missoula;;1656
/company/cvg;CVG;;USA;VA;Washington DC;Chantilly;/company/integral-systems;Integral Systems;;USA;MD;Washington DC;Columbia;;1657
/company/cvtips;CVTips;web;;;unknown;;/company/internet-brands;Internet Brands;web;USA;CA;Los Angeles;El Segundo;;1658
/company/cyanea-systems;Cyanea Systems;software;USA;CA;SF Bay;Oakland;/company/ibm;IBM;software;USA;NY;New York;Armonk;;1659
/company/cyber-communications;Cyber Communications;;JPN;;Tokyo;Tokyo;/company/dentsu;Dentsu;other;JPN;;Tokyo;Tokyo;;1660
